regine,wood_din_µg/l,wood_totn_µg/l,wood_tdp_µg/l,wood_totp_µg/l,wood_toc_mg/l,upland_din_µg/l,upland_totn_µg/l,upland_tdp_µg/l,upland_totp_µg/l,upland_toc_mg/l,wood_ton_µg/l,wood_tpp_µg/l,upland_ton_µg/l,upland_tpp_µg/l
242.41,27.4,268.4,2.1,7.7,4.8,18.7,121.0,1.6,4.9,2.4,240.99999999999997,5.6,102.3,3.3000000000000003
242.42,27.3,269.6,2.0,7.7,4.8,18.9,121.3,1.6,4.9,2.4,242.3,5.7,102.4,3.3000000000000003
242.4A,27.1,268.9,2.0,7.7,4.8,18.5,121.8,1.6,4.9,2.4,241.79999999999998,5.7,103.3,3.3000000000000003
242.4B,26.7,268.5,2.0,7.7,4.9,18.2,123.9,1.6,4.9,2.5,241.8,5.7,105.7,3.3000000000000003
242.4C,26.5,270.3,2.0,7.8,4.9,18.6,125.4,1.6,5.0,2.5,243.8,5.8,106.80000000000001,3.4
242.5,28.8,271.8,2.0,7.8,4.7,21.1,120.2,1.6,5.0,2.4,243.0,5.8,99.1,3.4
242.A,25.2,265.8,2.0,7.5,5.0,16.6,135.2,1.6,4.8,2.6,240.60000000000002,5.5,118.6,3.1999999999999997
242.B1,24.8,268.8,2.0,7.6,5.1,16.8,141.0,1.6,5.0,2.8,244.0,5.6,124.2,3.4
242.B21,25.0,267.6,2.0,7.6,5.0,16.7,137.9,1.6,4.9,2.7,242.60000000000002,5.6,121.2,3.3000000000000003
242.B22,25.0,268.5,2.0,7.6,5.0,16.9,138.1,1.6,5.0,2.7,243.5,5.6,121.19999999999999,3.4
242.B2Z,25.2,268.5,2.0,7.6,5.0,17.2,135.4,1.6,5.0,2.7,243.3,5.6,118.2,3.4
242.B9,24.9,269.2,2.0,7.6,5.1,17.0,139.9,1.6,5.0,2.8,244.29999999999998,5.6,122.9,3.4
242.BZ,25.0,270.5,2.0,7.7,5.1,17.4,139.5,1.6,5.1,2.8,245.5,5.7,122.1,3.4999999999999996
242.C,24.7,271.1,2.0,7.7,5.1,17.2,143.7,1.6,5.1,2.9,246.40000000000003,5.7,126.49999999999999,3.4999999999999996
243.11,28.9,274.5,2.0,7.9,4.8,22.3,122.4,1.6,5.1,2.5,245.6,5.9,100.10000000000001,3.4999999999999996
243.12,27.9,274.0,2.0,7.9,4.9,21.3,124.0,1.6,5.1,2.6,246.1,5.9,102.7,3.4999999999999996
243.1A,28.0,273.4,2.0,7.9,4.8,21.1,122.4,1.6,5.1,2.5,245.39999999999998,5.9,101.30000000000001,3.4999999999999996
243.1B,28.2,272.4,2.0,7.8,4.8,20.7,120.5,1.6,5.0,2.4,244.2,5.8,99.8,3.4
243.20,27.8,274.6,2.0,7.9,4.9,21.6,125.8,1.6,5.2,2.6,246.8,5.9,104.19999999999999,3.6
243.2Z,27.5,272.1,2.0,7.8,4.9,20.1,122.8,1.6,5.1,2.5,244.60000000000002,5.8,102.69999999999999,3.4999999999999996
243.31,27.6,274.3,2.0,7.9,4.9,21.3,126.0,1.6,5.2,2.6,246.70000000000002,5.9,104.7,3.6
243.32,27.6,274.7,2.0,8.0,4.9,21.5,126.9,1.6,5.2,2.7,247.1,6.0,105.4,3.6
243.3Z,27.1,273.5,2.0,7.9,4.9,20.5,127.0,1.6,5.2,2.7,246.4,5.9,106.5,3.6
243.41,27.8,275.6,2.0,8.0,4.9,22.1,127.8,1.6,5.3,2.7,247.8,6.0,105.69999999999999,3.6999999999999997
243.42,28.4,275.2,2.0,8.0,4.9,22.2,124.6,1.6,5.2,2.6,246.79999999999998,6.0,102.39999999999999,3.6
243.4A,28.2,276.5,2.0,8.0,4.9,22.8,128.0,1.6,5.3,2.7,248.3,6.0,105.2,3.6999999999999997
243.4B,28.0,277.0,2.0,8.0,4.9,22.9,130.2,1.7,5.3,2.8,249.0,6.0,107.29999999999998,3.5999999999999996
243.4C,28.1,278.1,2.0,8.1,5.0,23.6,131.9,1.7,5.4,2.8,250.00000000000003,6.1,108.30000000000001,3.7
243.51,28.8,275.4,2.0,7.9,4.8,22.7,123.8,1.6,5.2,2.6,246.59999999999997,5.9,101.1,3.6
243.52,29.3,276.5,2.0,8.0,4.8,23.5,125.2,1.6,5.2,2.6,247.2,6.0,101.7,3.6
243.5A,28.8,276.5,2.0,8.0,4.9,23.2,126.0,1.6,5.2,2.6,247.7,6.0,102.8,3.6
243.5B,28.6,277.3,2.0,8.0,4.9,23.4,128.4,1.6,5.3,2.7,248.70000000000002,6.0,105.0,3.6999999999999997
243.A0,27.5,275.2,2.0,8.0,4.9,21.7,128.5,1.6,5.3,2.7,247.7,6.0,106.8,3.6999999999999997
243.AA0,27.2,275.3,2.0,8.0,5.0,21.6,130.2,1.6,5.3,2.8,248.10000000000002,6.0,108.6,3.6999999999999997
243.AAZ,26.7,275.9,2.0,8.0,5.0,21.6,134.2,1.7,5.3,2.9,249.2,6.0,112.6,3.5999999999999996
243.AB,26.8,274.4,2.0,8.0,5.0,20.9,130.7,1.6,5.3,2.8,247.59999999999997,6.0,109.79999999999998,3.6999999999999997
243.B,27.3,277.2,2.0,8.1,5.0,22.6,133.4,1.7,5.4,2.9,249.89999999999998,6.1,110.80000000000001,3.7
243.C0,26.8,277.6,2.0,8.1,5.1,22.4,137.2,1.7,5.4,3.0,250.8,6.1,114.79999999999998,3.7
243.CZ,26.2,276.5,2.0,8.1,5.1,21.5,138.4,1.7,5.4,3.0,250.3,6.1,116.9,3.7
243.D,26.5,276.3,2.0,8.0,5.1,21.6,136.3,1.7,5.4,2.9,249.8,6.0,114.70000000000002,3.7
244.1,29.1,278.6,2.0,8.1,4.9,24.4,129.9,1.6,5.3,2.7,249.50000000000003,6.1,105.5,3.6999999999999997
244.21,28.5,280.5,2.0,8.2,5.0,25.0,136.0,1.7,5.5,2.9,252.0,6.199999999999999,111.0,3.8
244.22,28.1,281.1,2.0,8.2,5.0,24.9,138.9,1.7,5.5,3.0,253.00000000000003,6.199999999999999,114.0,3.8
244.2A0,27.9,279.4,2.0,8.2,5.0,24.0,135.9,1.7,5.5,2.9,251.49999999999997,6.199999999999999,111.9,3.8
244.2AZ,28.0,278.4,2.0,8.1,5.0,23.6,133.3,1.7,5.4,2.9,250.39999999999998,6.1,109.70000000000002,3.7
244.2B,27.7,278.4,2.0,8.1,5.0,23.4,134.7,1.7,5.4,2.9,250.7,6.1,111.29999999999998,3.7
244.2C,27.6,277.6,2.0,8.1,5.0,23.0,133.2,1.7,5.4,2.9,250.00000000000003,6.1,110.19999999999999,3.7
244.3,27.8,281.6,2.0,8.3,5.1,24.8,141.2,1.7,5.6,3.1,253.8,6.300000000000001,116.39999999999999,3.8999999999999995
244.41,27.5,282.2,2.0,8.3,5.1,24.7,143.8,1.7,5.7,3.2,254.7,6.300000000000001,119.10000000000001,4.0
244.43,27.7,283.3,2.0,8.3,5.1,25.3,145.0,1.7,5.7,3.2,255.60000000000002,6.300000000000001,119.7,4.0
244.4A1,27.2,282.4,2.0,8.3,5.2,24.5,145.5,1.7,5.7,3.2,255.2,6.300000000000001,121.0,4.0
244.4A21,27.4,283.3,2.0,8.3,5.2,24.9,146.5,1.7,5.7,3.2,255.9,6.300000000000001,121.6,4.0
244.4A22,27.3,283.0,2.0,8.3,5.2,24.8,146.3,1.7,5.7,3.2,255.7,6.300000000000001,121.50000000000001,4.0
244.4A2Z,27.7,285.2,2.0,8.4,5.2,25.8,149.2,1.7,5.8,3.3,257.5,6.4,123.39999999999999,4.1
244.4A3,27.1,282.6,2.0,8.3,5.2,24.5,146.3,1.7,5.7,3.2,255.50000000000003,6.300000000000001,121.80000000000001,4.0
244.4A4,27.2,283.3,2.0,8.3,5.2,24.7,147.5,1.7,5.7,3.3,256.1,6.300000000000001,122.8,4.0
244.4AZ,26.6,281.9,2.0,8.3,5.2,23.6,147.3,1.7,5.7,3.3,255.29999999999998,6.300000000000001,123.70000000000002,4.0
244.4B0,26.9,283.5,2.0,8.3,5.2,24.4,149.4,1.7,5.8,3.3,256.6,6.300000000000001,125.0,4.1
244.4BZ,26.8,285.3,2.0,8.4,5.3,24.8,153.1,1.7,5.9,3.4,258.5,6.4,128.29999999999998,4.2
244.4C0,26.3,283.5,2.0,8.3,5.3,23.7,152.0,1.7,5.8,3.4,257.2,6.300000000000001,128.3,4.1
244.4CZ,26.8,286.7,2.0,8.5,5.3,25.1,155.6,1.7,5.9,3.5,259.9,6.5,130.5,4.2
244.4D,26.1,286.4,2.0,8.4,5.4,24.0,158.0,1.7,5.9,3.6,260.29999999999995,6.4,134.0,4.2
244.4E,25.7,288.4,2.0,8.5,5.5,23.5,162.9,1.7,6.0,3.7,262.7,6.5,139.4,4.3
244.4F,25.8,290.2,2.0,8.5,5.5,24.0,165.2,1.7,6.1,3.8,264.4,6.5,141.2,4.3999999999999995
244.5,28.4,283.5,2.0,8.3,5.1,26.0,142.7,1.7,5.7,3.1,255.1,6.300000000000001,116.69999999999999,4.0
244.61,29.4,283.3,2.0,8.3,5.0,26.7,139.3,1.7,5.6,3.0,253.9,6.300000000000001,112.60000000000001,3.8999999999999995
244.62,30.2,284.6,2.0,8.3,4.9,27.8,139.7,1.7,5.6,3.0,254.40000000000003,6.300000000000001,111.89999999999999,3.8999999999999995
244.6Z,29.1,284.5,2.0,8.3,5.0,26.9,142.6,1.7,5.7,3.1,255.4,6.300000000000001,115.69999999999999,4.0
244.A0,26.4,280.0,2.0,8.2,5.2,22.7,145.0,1.7,5.6,3.2,253.6,6.199999999999999,122.3,3.8999999999999995
244.AA1,25.5,277.1,2.0,8.1,5.2,21.0,144.7,1.7,5.5,3.1,251.60000000000002,6.1,123.69999999999999,3.8
244.AA20,25.4,277.3,2.0,8.1,5.2,20.9,145.7,1.7,5.5,3.2,251.9,6.1,124.79999999999998,3.8
244.AA2A,25.4,276.3,2.0,8.0,5.2,20.6,144.0,1.7,5.4,3.1,250.9,6.0,123.4,3.7
244.AA2B,25.3,276.7,2.0,8.0,5.2,20.6,145.1,1.7,5.5,3.1,251.39999999999998,6.0,124.5,3.8
244.AA2C,25.2,276.6,2.0,8.0,5.2,20.4,145.7,1.7,5.5,3.1,251.40000000000003,6.0,125.29999999999998,3.8
244.AA3,25.6,276.5,2.0,8.0,5.2,20.9,143.0,1.7,5.4,3.1,250.9,6.0,122.1,3.7
244.AA4,25.4,276.3,2.0,8.0,5.2,20.7,143.5,1.7,5.4,3.1,250.9,6.0,122.8,3.7
244.AAZ,26.1,274.7,2.0,8.0,5.1,20.5,136.0,1.6,5.3,2.9,248.6,6.0,115.5,3.6999999999999997
244.AB1,25.4,275.8,2.0,8.0,5.2,20.5,142.6,1.7,5.4,3.1,250.4,6.0,122.1,3.7
244.AB2,25.4,276.2,2.0,8.0,5.2,20.7,143.4,1.7,5.4,3.1,250.79999999999998,6.0,122.7,3.7
244.AB3,25.3,275.7,2.0,8.0,5.2,20.3,143.2,1.7,5.4,3.1,250.39999999999998,6.0,122.89999999999999,3.7
244.AB4,25.3,275.9,2.0,8.0,5.2,20.3,143.7,1.7,5.4,3.1,250.59999999999997,6.0,123.39999999999999,3.7
244.ABA,25.7,273.7,2.0,7.9,5.1,19.7,136.4,1.6,5.3,2.9,248.0,5.9,116.7,3.6999999999999997
244.ABB,26.5,272.0,2.0,7.8,5.0,19.4,127.7,1.6,5.1,2.6,245.5,5.8,108.30000000000001,3.4999999999999996
244.ABC1,26.8,271.3,2.0,7.8,4.9,19.2,124.5,1.6,5.1,2.5,244.5,5.8,105.3,3.4999999999999996
244.ABC2,26.7,271.1,2.0,7.8,4.9,19.0,124.8,1.6,5.1,2.6,244.40000000000003,5.8,105.8,3.4999999999999996
244.ABC3,26.9,270.5,2.0,7.8,4.9,18.9,123.1,1.6,5.0,2.5,243.6,5.8,104.19999999999999,3.4
244.ABC4,26.7,270.5,2.0,7.8,4.9,18.8,123.8,1.6,5.0,2.5,243.8,5.8,105.0,3.4
244.AC,25.2,274.6,2.0,7.9,5.2,19.5,142.0,1.6,5.3,3.0,249.40000000000003,5.9,122.5,3.6999999999999997
244.AD1,25.5,272.6,2.0,7.8,5.1,18.9,136.3,1.6,5.2,2.8,247.10000000000002,5.8,117.4,3.6
244.AD20,25.3,272.4,2.0,7.8,5.1,18.6,137.6,1.6,5.2,2.9,247.09999999999997,5.8,119.0,3.6
244.AD2A,25.1,272.7,2.0,7.8,5.1,18.4,140.2,1.6,5.2,2.9,247.6,5.8,121.79999999999998,3.6
244.AD2B,25.2,270.7,2.0,7.7,5.1,17.8,137.1,1.6,5.1,2.8,245.5,5.7,119.3,3.4999999999999996
244.AD2C,24.9,272.5,2.0,7.8,5.1,18.0,142.5,1.6,5.2,2.9,247.6,5.8,124.5,3.6
244.AD9,25.5,271.9,2.0,7.8,5.1,18.6,135.5,1.6,5.2,2.8,246.39999999999998,5.8,116.9,3.6
244.ADA,25.4,271.2,2.0,7.8,5.1,18.2,135.3,1.6,5.1,2.8,245.79999999999998,5.8,117.10000000000001,3.4999999999999996
244.ADB,25.7,269.6,2.0,7.7,5.0,17.9,131.4,1.6,5.0,2.6,243.90000000000003,5.7,113.5,3.4
244.AE,25.8,271.6,2.0,7.8,5.0,18.7,132.2,1.6,5.1,2.7,245.8,5.8,113.49999999999999,3.4999999999999996
244.AF,26.0,270.4,2.0,7.8,5.0,18.4,129.3,1.6,5.1,2.6,244.39999999999998,5.8,110.9,3.4999999999999996
244.AG,26.4,269.4,2.0,7.7,4.9,18.2,125.6,1.6,5.0,2.5,242.99999999999997,5.7,107.39999999999999,3.4
244.B0,25.3,278.6,2.0,8.1,5.3,21.0,149.0,1.7,5.5,3.2,253.3,6.1,128.0,3.8
244.BA,24.8,281.1,2.0,8.1,5.4,20.3,156.8,1.7,5.6,3.4,256.3,6.1,136.5,3.8999999999999995
244.BB,24.8,278.1,2.0,8.0,5.3,19.8,151.4,1.7,5.5,3.2,253.3,6.0,131.6,3.8
244.BC,24.9,275.1,2.0,7.9,5.2,18.8,146.2,1.6,5.3,3.1,250.20000000000002,5.9,127.39999999999999,3.6999999999999997
244.C,25.0,291.1,2.0,8.4,5.6,21.8,172.0,1.7,6.0,3.8,266.1,6.4,150.2,4.3
244.D0,24.6,287.8,2.0,8.3,5.6,20.6,169.7,1.7,5.8,3.7,263.2,6.300000000000001,149.1,4.1
244.DA,24.4,286.3,2.0,8.1,5.6,19.5,170.0,1.7,5.7,3.7,261.90000000000003,6.1,150.5,4.0
244.DB,24.4,283.7,2.0,8.0,5.5,18.9,166.3,1.7,5.6,3.5,259.3,6.0,147.4,3.8999999999999995
244.DC,24.3,281.1,2.0,7.9,5.4,18.4,162.3,1.7,5.4,3.4,256.8,5.9,143.9,3.7
244.DD0,24.4,280.5,2.0,8.0,5.4,18.7,160.3,1.7,5.5,3.4,256.1,6.0,141.60000000000002,3.8
244.DDZ,24.6,276.1,2.0,7.9,5.3,18.3,151.4,1.6,5.3,3.1,251.50000000000003,5.9,133.1,3.6999999999999997
244.DE,24.4,278.6,2.0,7.9,5.4,18.3,157.4,1.7,5.4,3.3,254.20000000000002,5.9,139.1,3.7
244.DF,24.5,275.8,2.0,7.8,5.3,17.8,152.7,1.6,5.2,3.1,251.3,5.8,134.89999999999998,3.6
244.DG,24.6,273.8,2.0,7.7,5.2,17.5,148.9,1.6,5.2,3.0,249.20000000000002,5.7,131.4,3.6
244.E,24.5,291.9,2.0,8.3,5.7,20.4,178.5,1.7,5.9,3.9,267.4,6.300000000000001,158.1,4.2
244.F,24.4,298.5,1.9,8.4,5.9,20.2,191.9,1.7,6.1,4.2,274.1,6.5,171.70000000000002,4.3999999999999995
244.G0,24.6,307.3,1.9,8.5,6.2,20.5,208.8,1.8,6.3,4.6,282.7,6.6,188.3,4.5
244.GZ,24.5,300.2,1.9,8.3,6.0,19.4,198.0,1.7,6.0,4.3,275.7,6.4,178.6,4.3
244.H,24.3,294.3,1.9,8.2,5.8,19.2,186.9,1.7,5.8,4.0,270.0,6.299999999999999,167.70000000000002,4.1
245.1,31.0,280.6,2.0,8.1,4.8,26.5,130.4,1.6,5.3,2.7,249.60000000000002,6.1,103.9,3.6999999999999997
245.2,30.0,282.9,2.0,8.2,4.9,27.0,136.7,1.7,5.5,2.9,252.89999999999998,6.199999999999999,109.69999999999999,3.8
245.3,29.9,278.7,2.0,8.1,4.8,25.0,128.8,1.6,5.3,2.7,248.79999999999998,6.1,103.80000000000001,3.6999999999999997
246.10,30.2,285.6,2.0,8.3,5.0,28.2,141.6,1.7,5.6,3.0,255.40000000000003,6.300000000000001,113.39999999999999,3.8999999999999995
246.1A,29.0,286.8,2.0,8.4,5.1,27.5,147.3,1.7,5.8,3.2,257.8,6.4,119.80000000000001,4.1
246.1B,28.0,287.4,2.0,8.5,5.2,26.7,152.2,1.7,5.9,3.4,259.4,6.5,125.49999999999999,4.2
246.1C,26.8,289.4,2.0,8.6,5.4,25.7,160.2,1.7,6.1,3.6,262.59999999999997,6.6,134.5,4.3999999999999995
246.20,29.3,288.5,2.0,8.5,5.1,28.2,149.5,1.7,5.9,3.3,259.2,6.5,121.3,4.2
246.2A,29.4,290.0,2.0,8.6,5.2,28.6,151.6,1.7,5.9,3.4,260.6,6.6,123.0,4.2
246.2B11,29.4,290.5,2.0,8.6,5.2,28.7,152.4,1.7,5.9,3.4,261.1,6.6,123.7,4.2
246.2B12,29.3,291.8,2.0,8.6,5.2,28.8,154.7,1.7,6.0,3.5,262.5,6.6,125.89999999999999,4.3
246.2B1A,29.3,290.9,2.0,8.6,5.2,28.7,153.2,1.7,6.0,3.4,261.59999999999997,6.6,124.49999999999999,4.3
246.2B1B,29.0,290.4,2.0,8.6,5.2,28.3,153.5,1.7,6.0,3.4,261.4,6.6,125.2,4.3
246.2B1C,28.6,290.9,2.0,8.6,5.3,28.0,155.7,1.7,6.0,3.5,262.29999999999995,6.6,127.69999999999999,4.3
246.2B2,29.7,292.5,2.0,8.6,5.2,29.2,154.6,1.7,6.0,3.5,262.8,6.6,125.39999999999999,4.3
246.2C,29.2,294.0,2.0,8.7,5.3,29.0,158.0,1.8,6.1,3.6,264.8,6.699999999999999,129.0,4.3
246.31,29.5,289.8,2.0,8.5,5.1,28.7,150.9,1.7,5.9,3.3,260.3,6.5,122.2,4.2
246.32,29.9,288.1,2.0,8.5,5.1,28.6,147.0,1.7,5.8,3.2,258.20000000000005,6.5,118.4,4.1
246.3A,29.6,289.8,2.0,8.5,5.1,28.8,150.6,1.7,5.9,3.3,260.2,6.5,121.8,4.2
246.3B,29.8,290.5,2.0,8.6,5.1,29.1,151.0,1.7,5.9,3.3,260.7,6.6,121.9,4.2
246.4,30.3,287.0,2.0,8.4,5.0,28.7,143.7,1.7,5.7,3.1,256.7,6.4,114.99999999999999,4.0
246.510,30.8,288.3,2.0,8.4,5.0,29.5,145.0,1.7,5.7,3.1,257.5,6.4,115.5,4.0
246.51A,30.9,288.2,2.0,8.4,5.0,29.7,144.6,1.7,5.7,3.1,257.3,6.4,114.89999999999999,4.0
246.51B,31.0,289.4,2.0,8.5,5.0,30.1,146.3,1.7,5.7,3.1,258.4,6.5,116.20000000000002,4.0
246.51C,31.1,290.9,2.0,8.5,5.0,30.5,148.7,1.7,5.8,3.2,259.79999999999995,6.5,118.19999999999999,4.1
246.52,31.0,287.4,2.0,8.4,4.9,29.4,142.9,1.7,5.6,3.0,256.4,6.4,113.5,3.8999999999999995
246.61,31.2,286.5,2.0,8.3,4.9,29.3,140.9,1.7,5.6,3.0,255.3,6.300000000000001,111.60000000000001,3.8999999999999995
246.62,31.7,285.9,2.0,8.3,4.8,29.3,139.0,1.7,5.5,2.9,254.2,6.300000000000001,109.7,3.8
246.6A,31.5,287.4,2.0,8.4,4.9,29.8,142.0,1.7,5.6,3.0,255.89999999999998,6.4,112.2,3.8999999999999995
246.6B,31.5,287.8,2.0,8.4,4.9,30.0,142.6,1.7,5.6,3.0,256.3,6.4,112.6,3.8999999999999995
246.6C,31.7,289.4,2.0,8.4,4.9,30.7,145.2,1.7,5.7,3.1,257.7,6.4,114.49999999999999,4.0
246.7,32.9,284.0,2.0,8.1,4.7,28.8,133.6,1.6,5.3,2.7,251.1,6.1,104.8,3.6999999999999997
246.A11,30.5,289.5,2.0,8.5,5.0,29.6,147.7,1.7,5.8,3.2,259.0,6.5,118.1,4.1
246.A12,30.6,291.8,2.0,8.6,5.1,30.1,151.1,1.7,5.9,3.3,261.2,6.6,121.0,4.2
246.A1A,30.3,290.5,2.0,8.5,5.1,29.6,149.8,1.7,5.9,3.3,260.2,6.5,120.20000000000002,4.2
246.A1B,30.2,291.1,2.0,8.6,5.1,29.7,151.0,1.7,5.9,3.3,260.90000000000003,6.6,121.3,4.2
246.A2,30.8,290.8,2.0,8.5,5.1,30.1,149.2,1.7,5.8,3.3,260.0,6.5,119.1,4.1
246.A3,30.2,293.1,2.0,8.6,5.2,29.9,153.9,1.7,6.0,3.4,262.90000000000003,6.6,124.0,4.3
246.A4,31.3,296.4,2.0,8.7,5.2,31.4,155.9,1.7,6.1,3.5,265.09999999999997,6.699999999999999,124.5,4.3999999999999995
246.A5,30.0,295.1,2.0,8.7,5.3,29.9,157.2,1.8,6.1,3.5,265.1,6.699999999999999,127.29999999999998,4.3
246.A6,30.3,295.7,2.0,8.7,5.2,30.3,157.3,1.8,6.1,3.5,265.4,6.699999999999999,127.00000000000001,4.3
246.A7,30.0,296.6,2.0,8.8,5.3,29.9,159.3,1.8,6.2,3.6,266.6,6.800000000000001,129.4,4.4
246.A8,30.2,297.3,2.0,8.8,5.3,30.2,159.6,1.8,6.2,3.6,267.1,6.800000000000001,129.4,4.4
246.B,30.3,303.4,2.0,9.0,5.5,30.3,166.3,1.8,6.5,3.9,273.09999999999997,7.0,136.0,4.7
246.C1,28.7,295.3,2.0,8.8,5.4,28.5,161.6,1.8,6.2,3.7,266.6,6.800000000000001,133.1,4.4
246.C2,28.7,296.6,2.0,8.8,5.4,28.5,163.3,1.8,6.3,3.8,267.90000000000003,6.800000000000001,134.8,4.5
246.C3,28.2,295.5,2.0,8.8,5.4,28.0,163.5,1.8,6.3,3.8,267.3,6.800000000000001,135.5,4.5
246.C4,28.3,296.7,2.0,8.8,5.5,28.1,164.5,1.8,6.3,3.8,268.4,6.800000000000001,136.4,4.5
246.CA1,28.3,293.1,2.0,8.7,5.4,27.9,160.0,1.8,6.2,3.6,264.8,6.699999999999999,132.1,4.4
246.CA20,27.8,294.2,1.9,8.8,5.5,27.4,163.5,1.8,6.3,3.8,266.4,6.9,136.1,4.5
246.CA2Z,27.4,293.1,1.9,8.7,5.5,27.0,163.5,1.8,6.2,3.8,265.70000000000005,6.799999999999999,136.5,4.4
246.CA3,27.8,291.7,2.0,8.7,5.4,27.3,160.0,1.8,6.2,3.7,263.9,6.699999999999999,132.7,4.4
246.CA4,27.7,292.1,2.0,8.7,5.4,27.2,161.2,1.8,6.2,3.7,264.40000000000003,6.699999999999999,134.0,4.4
246.CB0,27.4,291.6,1.9,8.7,5.4,26.9,161.6,1.8,6.2,3.7,264.20000000000005,6.799999999999999,134.7,4.4
246.CBA,27.1,291.9,1.9,8.7,5.5,26.6,163.1,1.8,6.2,3.7,264.79999999999995,6.799999999999999,136.5,4.4
246.CBB,26.8,291.4,1.9,8.7,5.5,26.0,163.4,1.8,6.2,3.7,264.59999999999997,6.799999999999999,137.4,4.4
246.CBC,26.5,292.8,1.9,8.7,5.5,25.4,166.4,1.8,6.2,3.8,266.3,6.799999999999999,141.0,4.4
246.CBD,26.2,294.6,1.9,8.7,5.6,25.1,169.6,1.8,6.3,3.9,268.40000000000003,6.799999999999999,144.5,4.5
246.CC,27.6,289.8,2.0,8.6,5.3,26.8,157.8,1.7,6.1,3.6,262.2,6.6,131.0,4.3999999999999995
246.CD1,27.9,290.3,2.0,8.6,5.3,27.2,157.3,1.7,6.1,3.6,262.40000000000003,6.6,130.10000000000002,4.3999999999999995
246.CD2,27.9,290.3,2.0,8.6,5.3,27.2,157.2,1.7,6.1,3.6,262.40000000000003,6.6,130.0,4.3999999999999995
246.CD3,28.1,290.7,2.0,8.6,5.3,27.4,157.2,1.7,6.1,3.6,262.59999999999997,6.6,129.79999999999998,4.3999999999999995
246.CD4,28.0,290.2,2.0,8.6,5.3,27.3,156.7,1.7,6.1,3.5,262.2,6.6,129.39999999999998,4.3999999999999995
246.CE,28.5,289.2,2.0,8.5,5.2,27.6,153.3,1.7,6.0,3.4,260.7,6.5,125.70000000000002,4.3
246.D1,27.9,295.9,1.9,8.8,5.5,27.6,165.2,1.8,6.3,3.8,268.0,6.9,137.6,4.5
246.D2,28.1,296.8,1.9,8.8,5.5,27.9,165.4,1.8,6.3,3.8,268.7,6.9,137.5,4.5
246.D3,27.6,297.3,1.9,8.8,5.6,27.3,167.6,1.8,6.4,3.9,269.7,6.9,140.29999999999998,4.6000000000000005
246.D4,27.9,304.2,1.9,9.0,5.7,27.5,174.1,1.8,6.6,4.1,276.3,7.1,146.6,4.8
246.E1,27.3,296.4,1.9,8.8,5.6,26.9,167.7,1.8,6.4,3.9,269.09999999999997,6.9,140.79999999999998,4.6000000000000005
246.E2,27.3,298.5,1.9,8.9,5.6,26.8,170.3,1.8,6.4,4.0,271.2,7.0,143.5,4.6000000000000005
246.E31,27.1,297.6,1.9,8.8,5.6,26.6,169.7,1.8,6.4,4.0,270.5,6.9,143.1,4.6000000000000005
246.E32,27.0,297.8,1.9,8.8,5.6,26.5,170.3,1.8,6.4,4.0,270.8,6.9,143.8,4.6000000000000005
246.E3Z,26.9,294.6,1.9,8.8,5.5,26.3,167.1,1.8,6.3,3.9,267.70000000000005,6.9,140.79999999999998,4.5
246.E4,27.1,298.9,1.9,8.9,5.7,26.5,171.5,1.8,6.5,4.0,271.79999999999995,7.0,145.0,4.7
246.E5,26.9,298.0,1.9,8.8,5.6,26.2,171.2,1.8,6.4,4.0,271.1,6.9,145.0,4.6000000000000005
246.E6,26.9,299.1,1.9,8.9,5.7,26.3,172.4,1.8,6.5,4.0,272.20000000000005,7.0,146.1,4.7
246.F11,26.7,297.0,1.9,8.8,5.6,25.9,170.8,1.8,6.4,4.0,270.3,6.9,144.9,4.6000000000000005
246.F12,26.6,300.3,1.9,8.9,5.7,25.8,175.1,1.8,6.5,4.1,273.7,7.0,149.29999999999998,4.7
246.F1A,26.4,298.5,1.9,8.8,5.7,25.6,173.5,1.8,6.4,4.0,272.1,6.9,147.9,4.6000000000000005
246.F1B,26.3,297.7,1.9,8.8,5.7,25.3,173.2,1.8,6.4,4.0,271.4,6.9,147.89999999999998,4.6000000000000005
246.F1C,26.3,297.8,1.9,8.8,5.7,25.3,173.4,1.8,6.4,4.0,271.5,6.9,148.1,4.6000000000000005
246.F1D,26.3,296.3,1.9,8.8,5.7,25.2,171.6,1.8,6.4,4.0,270.0,6.9,146.4,4.6000000000000005
246.F2,26.8,300.6,1.9,8.9,5.7,26.2,174.4,1.8,6.5,4.1,273.8,7.0,148.20000000000002,4.7
246.F3,26.3,302.2,1.9,8.9,5.8,25.4,178.4,1.8,6.6,4.2,275.9,7.0,153.0,4.8
246.F4,27.0,303.2,1.9,9.0,5.8,26.5,176.2,1.8,6.6,4.2,276.2,7.1,149.7,4.8
246.F9,26.7,305.2,1.9,9.0,5.9,25.9,180.1,1.8,6.7,4.3,278.5,7.1,154.2,4.9
246.FA0,26.3,304.5,1.9,9.0,5.9,25.4,181.2,1.8,6.7,4.3,278.2,7.1,155.79999999999998,4.9
246.FAA,26.0,305.7,1.9,9.0,5.9,24.9,184.2,1.8,6.7,4.3,279.7,7.1,159.29999999999998,4.9
246.FAB,25.9,303.1,1.9,8.9,5.9,24.7,181.9,1.8,6.6,4.3,277.20000000000005,7.0,157.20000000000002,4.8
