regine,trans_totp,trans_tdp,trans_tpp,trans_totn,trans_din,trans_ton,trans_ss,trans_toc,ret_totp,ret_tdp,ret_tpp,ret_totn,ret_din,ret_ton,ret_ss,ret_toc
078.21AA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.21AB,0.91424,0.955199,0.842027,0.994549,0.992745,0.998298,0.558053,0.917136,0.08576,0.044801,0.157973,0.005451,0.007255,0.001702,0.441947,0.082864
078.21B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.21C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.21D,0.789748,0.882524,0.652549,0.971911,0.962895,0.991089,0.135522,0.82772,0.210252,0.117476,0.347451,0.028089,0.037105,0.008911,0.864478,0.17228
078.21E,0.500356,0.666983,0.33365,0.849764,0.809238,0.947864,0.01102,0.625267,0.499644,0.333017,0.66635,0.150236,0.190762,0.052136,0.98898,0.374733
078.220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.22A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.22B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2A10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2A1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2A1B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2A1C,0.579399,0.746943,0.378039,0.949588,0.933642,0.983888,0.010531,0.653409,0.420601,0.253057,0.621961,0.050412,0.066358,0.016112,0.989469,0.346591
078.2A2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2A3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2A4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2AZ,0.937799,0.967901,0.882883,0.99859,0.998121,0.999561,0.716371,0.935918,0.062201,0.032099,0.117117,0.00141,0.001879,0.000439,0.283629,0.064082
078.2B0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2BA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2BA20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2BA2A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2BA2B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2BA41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2BA42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2BA4A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2BA4B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2BB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2BC,0.527252,0.690458,0.358006,0.883737,0.850766,0.96068,0.013632,0.645226,0.472748,0.309542,0.641994,0.116263,0.149234,0.03932,0.986368,0.354774
078.2C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.2D,0.931493,0.964531,0.87177,0.995846,0.994469,0.998704,0.672582,0.930778,0.068507,0.035469,0.12823,0.004154,0.005531,0.001296,0.327418,0.069222
078.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.320,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.32A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.32B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.3Z,0.959246,0.979199,0.921684,0.997947,0.997264,0.99936,0.860251,0.954249,0.040754,0.020801,0.078316,0.002053,0.002736,0.00064,0.139749,0.045751
078.40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.4A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.4A2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.4A3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.4A4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.4B10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.4B1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.4B1B,0.645045,0.784228,0.476064,0.84031,0.797841,0.944178,0.035395,0.728829,0.354955,0.215772,0.523936,0.15969,0.202159,0.055822,0.964605,0.271171
078.4B20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.4B2A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.4B2B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.4B3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.4B4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.4C,0.658601,0.794164,0.490981,0.927345,0.905417,0.976205,0.039708,0.73817,0.341399,0.205836,0.509019,0.072655,0.094583,0.023795,0.960292,0.26183
078.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5B0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5BA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5BAA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5BAAA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5BAAB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5BAB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5BAC,0.478434,0.647217,0.314435,0.781947,0.728963,0.92017,0.009263,0.608681,0.521566,0.352783,0.685565,0.218053,0.271037,0.07983,0.990737,0.391319
078.5BB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5BC,0.616093,0.762447,0.445183,0.897793,0.868213,0.965794,0.027819,0.70873,0.383907,0.237553,0.554817,0.102207,0.131787,0.034206,0.972181,0.29127
078.5C0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5CA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5CAA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5CAB,0.691176,0.817391,0.528089,0.948301,0.932236,0.983322,0.052722,0.760482,0.308824,0.182609,0.471911,0.051699,0.067764,0.016678,0.947278,0.239518
078.5CB0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5CBA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5CBAA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5CBAB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5CBB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5CBC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5CC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5CD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5CE,0.373423,0.543785,0.229576,0.76462,0.708993,0.912598,0.003931,0.524176,0.626577,0.456215,0.770424,0.23538,0.291007,0.087402,0.996069,0.475824
078.5D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.5E,0.594304,0.745534,0.422782,0.927467,0.905572,0.976247,0.023288,0.69344,0.405696,0.254466,0.577218,0.072533,0.094428,0.023753,0.976712,0.30656
078.5F,0.350779,0.568999,0.156595,0.887287,0.853556,0.962947,0.000218,0.441875,0.649221,0.431001,0.843405,0.112713,0.146444,0.037053,0.999782,0.558125
078.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.620,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.62A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.62B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.62C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.6A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.6B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
078.6C,0.468477,0.647176,0.290187,0.853249,0.812973,0.949528,0.006805,0.581808,0.531523,0.352824,0.709813,0.146751,0.187027,0.050472,0.993195,0.418192
079.11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.12Z,0.696527,0.829792,0.505297,0.979563,0.972879,0.993579,0.066578,0.720496,0.303473,0.170208,0.494703,0.020437,0.027121,0.006421,0.933422,0.279504
079.1Z,0.685691,0.818826,0.504996,0.971007,0.961666,0.99082,0.050441,0.73403,0.314309,0.181174,0.495004,0.028993,0.038334,0.00918,0.949559,0.26597
079.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.2Z,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.310,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.31A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.31B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.3Z,0.921236,0.959003,0.853974,0.993749,0.991683,0.998047,0.603175,0.922602,0.078764,0.040997,0.146026,0.006251,0.008317,0.001953,0.396825,0.077398
079.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.4A0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.4AA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.4AB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.4B1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.4B2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.4B3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.4B4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.4C,0.85034,0.919117,0.739644,0.984388,0.979292,0.99509,0.264001,0.869964,0.14966,0.080883,0.260356,0.015612,0.020708,0.00491,0.735999,0.130036
079.4D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.4E,0.519426,0.696465,0.326305,0.91036,0.883481,0.970548,0.007414,0.61398,0.480574,0.303535,0.673695,0.08964,0.116519,0.029452,0.992586,0.38602
079.510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.51Z,0.51158,0.697495,0.304142,0.919152,0.894535,0.973645,0.005543,0.587368,0.48842,0.302505,0.695858,0.080848,0.105465,0.026355,0.994457,0.412632
079.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.5A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.5B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.5C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.5D,0.524122,0.709364,0.312233,0.943617,0.925857,0.98194,0.005358,0.593863,0.475878,0.290636,0.687767,0.056383,0.074143,0.01806,0.994642,0.406137
079.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.72Z,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.7A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.7B,0.323138,0.504959,0.174671,0.742934,0.683498,0.903485,0.001199,0.46144,0.676862,0.495041,0.825329,0.257066,0.316502,0.096515,0.998801,0.53856
079.7C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.A0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AAA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AAB,0.912973,0.954507,0.83988,0.992103,0.989498,0.99753,0.550122,0.916155,0.087027,0.045493,0.16012,0.007897,0.010502,0.00247,0.449878,0.083845
079.AAC11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AAC121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AAC122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AAC1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AAC1B,0.804041,0.891378,0.672298,0.957899,0.944643,0.986511,0.157584,0.837565,0.195959,0.108622,0.327702,0.042101,0.055357,0.013489,0.842416,0.162435
079.AAC21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AAC221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AAC222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AAD,0.675586,0.806388,0.510102,0.926178,0.903935,0.975803,0.045971,0.749824,0.324414,0.193612,0.489898,0.073822,0.096065,0.024197,0.954029,0.250176
079.AAE,0.862536,0.926195,0.758298,0.973535,0.965022,0.991614,0.304327,0.878685,0.137464,0.073805,0.241702,0.026465,0.034978,0.008386,0.695673,0.121315
079.AB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AC21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AC22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AC2A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AC2B,0.545765,0.717873,0.350914,0.8679,0.830323,0.955407,0.00971,0.632923,0.454235,0.282127,0.649086,0.1321,0.169677,0.044593,0.99029,0.367077
079.AD,0.616135,0.76248,0.445228,0.953923,0.939493,0.985195,0.027829,0.708759,0.383865,0.23752,0.554772,0.046077,0.060507,0.014805,0.972171,0.291241
079.AE,0.620838,0.76607,0.450156,0.927005,0.904985,0.976088,0.028928,0.71204,0.379162,0.23393,0.549844,0.072995,0.095015,0.023912,0.971072,0.28796
079.AF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AF2,0.921044,0.958899,0.853644,0.993619,0.99151,0.998006,0.601909,0.922451,0.078956,0.041101,0.146356,0.006381,0.00849,0.001994,0.398091,0.077549
079.AF3,0.570702,0.726684,0.399288,0.862517,0.824722,0.952753,0.019258,0.676689,0.429298,0.273316,0.600712,0.137483,0.175278,0.047247,0.980742,0.323311
079.AF4,0.874598,0.933104,0.777142,0.988241,0.984382,0.996312,0.350842,0.887416,0.125402,0.066896,0.222858,0.011759,0.015618,0.003688,0.649158,0.112584
079.AF5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.AF6,0.266973,0.451335,0.129049,0.384588,0.30987,0.688369,0.000286,0.407382,0.733027,0.548665,0.870951,0.615412,0.69013,0.311631,0.999714,0.592618
079.B1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.B20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.B2A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.B2B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.B3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.B41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.B42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.B4A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.B4B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BA11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BA12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BA1A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BA1A2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BA1A3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BA1A4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BA1B,0.826656,0.905103,0.70453,0.963229,0.951566,0.988263,0.201719,0.853274,0.173344,0.094897,0.29547,0.036771,0.048434,0.011737,0.798281,0.146726
079.BA1C,0.701094,0.824286,0.539758,0.928109,0.906388,0.976468,0.057607,0.767248,0.298906,0.175714,0.460242,0.071891,0.093612,0.023532,0.942393,0.232752
079.BA2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BA3,0.893103,0.943534,0.806854,0.995942,0.994597,0.998734,0.436808,0.901064,0.106897,0.056466,0.193146,0.004058,0.005403,0.001266,0.563192,0.098936
079.BA4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BB1,0.807982,0.893795,0.677828,0.981114,0.974976,0.994047,0.164392,0.84029,0.192018,0.106205,0.322172,0.018886,0.025024,0.005953,0.835608,0.15971
079.BB21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BB22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BB2A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BB2B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BB2C,0.668283,0.801163,0.501821,0.953019,0.938324,0.984895,0.043151,0.744819,0.331717,0.198837,0.498179,0.046981,0.061676,0.015105,0.956849,0.255181
079.BB2D,0.739496,0.850242,0.586667,0.970837,0.96149,0.990741,0.082179,0.793394,0.260504,0.149758,0.413333,0.029163,0.03851,0.009259,0.917821,0.206606
079.BB2E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079.BB2F,0.135592,0.342836,0.028093,0.826592,0.777046,0.941685,0.0,0.19445,0.864408,0.657164,0.971907,0.173408,0.222954,0.058315,1.0,0.80555
079.BC,0.96178,0.980518,0.926374,0.997795,0.997062,0.999313,0.87556,0.956527,0.03822,0.019482,0.073626,0.002205,0.002938,0.000687,0.12444,0.043473
079.BD,0.68239,0.811215,0.5179,0.958336,0.945208,0.986655,0.048788,0.75448,0.31761,0.188785,0.4821,0.041664,0.054792,0.013345,0.951212,0.24552
079.BE,0.859383,0.924374,0.753437,0.98537,0.980588,0.995402,0.293289,0.876421,0.140617,0.075626,0.246563,0.01463,0.019412,0.004598,0.706711,0.123579
